author_name,degree,eigenvector,betweenness,closeness
"Malladi, Krishna T.",0.0007,0.0,0.0,0.0413
"Zheng, Hongzhong",0.0007,0.0,0.0,0.0413
"Brennan, Bob",0.0007,0.0,0.0,0.0413
"Mellette, William M.",0.0008,0.0,0.0,0.0439
"Mcguinness, Rob",0.0008,0.0,0.0,0.0439
"Forencich, Alex",0.0008,0.0,0.0,0.0439
"Papen, George",0.0008,0.0,0.0,0.0439
"Vaidyanathan, Ramachandran",0.0005,0.0,0.0,0.0387
"Trahan, Jerry L.",0.0005,0.0,0.0,0.0387
"Rai, Suresh",0.0005,0.0,0.0,0.0387
"Prasad, Abhinandan S.",0.0007,0.0,0.0,0.0352
"Koll, David",0.0007,0.0,0.0,0.0352
"Iglesias, Jesus Omana",0.0008,0.0,0.0,0.0352
"Hower, Derek",0.0003,0.0,0.0,0.0005
"Lim, Kwan Hui",0.0004,0.0,0.0,0.0006
"Chan, Jeffrey",0.0004,0.0,0.0,0.0006
"Leckie, Christopher",0.0004,0.0,0.0,0.0006
"Zhang, Zheng",0.0007,0.0,0.0,0.0311
"Tan, Zhipeng",0.0007,0.0,0.0,0.0311
"Chen, Jianxi",0.0007,0.0,0.0,0.0311
"Zhou, Wei",0.0007,0.0,0.0,0.0311
"Yang, Laurence T.",0.0007,0.0,0.0,0.0311
"Hosseini, Matin",0.0003,0.0,0.0,0.0003
"Salehi, Mohsen Amini",0.0003,0.0,0.0,0.0003
"Gottumukkala, Raju",0.0003,0.0,0.0,0.0003
"Aggarwal, Pooja",0.0001,0.0,0.0,0.0002
"Lal, Sohan",0.0003,0.0,0.0,0.0004
"Lucas, Jan",0.0003,0.0,0.0,0.0004
"Pöss, Meikel",0.0003,0.0,0.0,0.0007
"Kakoulli, Elena",0.0001,0.0,0.0,0.0001
"Herodotou, Herodotos",0.0001,0.0,0.0,0.0001
"Xie, Yanwen",0.0003,0.0,0.0,0.0311
"Wang, Fang",0.0003,0.0,0.0,0.0311
"Kurt, Sireyya Emre",0.0005,0.0,0.0,0.0376
"Thumma, Vineeth",0.0005,0.0,0.0,0.0376
"Goswami, Anshuman",0.0007,0.0,0.0,0.0419
"Newburn, C. J.",0.0007,0.0,0.0,0.0419
"Gustafson, Eric",0.0012,0.0,0.0,0.0046
"Spensky, Chad",0.0012,0.0,0.0,0.0046
"Stephens, Nick",0.0012,0.0,0.0,0.0046
"Choe, Yung Ryn",0.0012,0.0,0.0,0.0046
"Vanini, Erico",0.0005,0.0,0.0,0.0426
"Pan, Rong",0.0005,0.0,0.0,0.0426
"Taheri, Parvin",0.0005,0.0,0.0,0.0426
"Vermij, Erik",0.0004,0.0,0.0,0.0011
"Fiorin, Leandro",0.0004,0.0,0.0,0.0011
"Hagleitner, Christoph",0.0004,0.0,0.0,0.0011
"Deep, Shaleen",0.0001,0.0,0.0,0.0001
"Koutris, Paraschos",0.0001,0.0,0.0,0.0001
"Castelló, Adrián",0.0007,0.0,0.0,0.0382
"Cheshmi, Kazem",0.0004,0.0,0.0,0.0008
"Strout, Michelle Mills",0.0004,0.0,0.0,0.0008
"Ye, Guixin",0.0008,0.0,0.0,0.0017
"Tang, Zhanyong",0.0008,0.0,0.0,0.0017
"Kim, Kwang In",0.0008,0.0,0.0,0.0017
"Nguyen, Nhan",0.0005,0.0,0.0,0.0005
"Khan, Mohammad Maifi Hasan",0.0005,0.0,0.0,0.0005
"Albayram, Yusuf",0.0005,0.0,0.0,0.0005
"Wang, Kewen",0.0005,0.0,0.0,0.0005
"Gokhale, Swapna S.",0.0005,0.0,0.0,0.0005
"Chen, Youmin",0.0004,0.0,0.0,0.0424
"Kumar, Pradeep",0.0001,0.0,0.0,0.0002
"Hsiao, Chun-Hung",0.0005,0.0,0.0,0.0392
"Khan, Essam Muhammad Idris",0.0005,0.0,0.0,0.0392
"Pereira, Cristiano L.",0.0005,0.0,0.0,0.0392
"Pokam, Gilles A.",0.0005,0.0,0.0,0.0392
"Orr, Marc S.",0.0007,0.0,0.0,0.0453
"Che, Shuai",0.0007,0.0,0.0,0.0453
"Beckmann, Bradford M.",0.0007,0.0,0.0,0.0453
"Ren, Xiaowei",0.0001,0.0,0.0,0.0001
"Lis, Mieszko",0.0001,0.0,0.0,0.0001
"Papadopoulou, Nikela",0.0003,0.0,0.0,0.0366
"Oden, Lena",0.0003,0.0,0.0,0.0366
"Patros, Panagiotis",0.0004,0.0,0.0,0.0004
"Dilli, Dayal",0.0004,0.0,0.0,0.0004
"Kent, Kenneth B.",0.0004,0.0,0.0,0.0004
"Dawson, Michael",0.0004,0.0,0.0,0.0004
"Grimm, Niklas",0.0004,0.0,0.0,0.0287
"Lallemand, Joseph",0.0004,0.0,0.0,0.0287
"Wang, Tiancong",0.0004,0.0,0.0,0.0355
"Sambasivam, Sakthikumaran",0.0004,0.0,0.0,0.0355
"Frömmgen, Alexander",0.0008,0.0,0.0,0.0008
"Rizk, Amr",0.0008,0.0,0.0,0.0008
"Erbshäußer, Tobias",0.0008,0.0,0.0,0.0008
"Weller, Max",0.0008,0.0,0.0,0.0008
"Koldehofe, Boris",0.0008,0.0,0.0,0.0008
"Buchmann, Alejandro J.",0.0008,0.0,0.0,0.0008
"Steinmetz, Ralf",0.0008,0.0,0.0,0.0008
"Eletreby, Rashad",0.0004,0.0,0.0,0.0004
"Zhang, Diana",0.0004,0.0,0.0,0.0004
"Kumar, Swarun",0.0004,0.0,0.0,0.0004
"Yagan, Osman",0.0004,0.0,0.0,0.0004
"Phung, James",0.0003,0.0,0.0,0.0005
"Li, Yunbo",0.0005,0.0,0.0,0.0395
"Menaud, Jean-Marc",0.0005,0.0,0.0,0.0395
"Suresh, Lalith",0.0005,0.0,0.0,0.0464
"Menache, Ishai",0.0005,0.0,0.0,0.0464
"Ciucu, Florin",0.0005,0.0,0.0,0.0464
"Wei, Changzheng",0.0005,0.0,0.0,0.0364
"Li, Weigang",0.0005,0.0,0.0,0.0364
"Yu, Ping",0.0005,0.0,0.0,0.0364
"Mautz, Dominik",0.0004,0.0,0.0,0.0004
"Ye, Wei",0.0004,0.0,0.0,0.0004
"Plant, Claudia",0.0004,0.0,0.0,0.0004
"Böhm, Christian",0.0004,0.0,0.0,0.0004
"Bhalachandra, Sridutt",0.0004,0.0,0.0,0.0017
"Porterfield, Allan",0.0004,0.0,0.0,0.0017
"Prins, Jan",0.0004,0.0,0.0,0.0017
"Su, Shubin",0.0013,0.0,0.0,0.0013
"Xiao, Limin",0.0013,0.0,0.0,0.0013
"Zhang, Zhoujie",0.0013,0.0,0.0,0.0013
"Gu, Fei",0.0013,0.0,0.0,0.0013
"Ruan, Li",0.0013,0.0,0.0,0.0013
"Li, Shupan",0.0013,0.0,0.0,0.0013
"He, Zhenxue",0.0013,0.0,0.0,0.0013
"Huo, Zhisheng",0.0013,0.0,0.0,0.0013
"Yan, Baicheng",0.0013,0.0,0.0,0.0013
"Wang, Haitao",0.0013,0.0,0.0,0.0013
"Liu, Shaobo",0.0013,0.0,0.0,0.0013
"Kim, Jung Hyun",0.0004,0.0,0.0,0.0004
"Li, Mao-Lin",0.0004,0.0,0.0,0.0004
"Candan, K. Selçuk",0.0004,0.0,0.0,0.0004
"Sapino, Maria Luisa",0.0004,0.0,0.0,0.0004
"Luo, Hao",0.0003,0.0,0.0,0.0004
"Iannucci, Stefano",0.0007,0.0,0.0,0.0007
"Kholidy, Hisham A.",0.0007,0.0,0.0,0.0007
"Ghimire, Amrita Dhakal",0.0007,0.0,0.0,0.0007
"Jia, Rui",0.0007,0.0,0.0,0.0007
"Abdelwahed, Sherif",0.0007,0.0,0.0,0.0007
"Banicescu, Ioana",0.0007,0.0,0.0,0.0007
"Smith, Adam D.",0.0003,0.0,0.0,0.0003
"Thakurta, Abhradeep",0.0003,0.0,0.0,0.0003
"Upadhyay, Jalaj",0.0003,0.0,0.0,0.0003
"Liu, Yutao",0.0007,0.0,0.0,0.0401
"Shi, Peitao",0.0007,0.0,0.0,0.0401
"Wang, Xinran",0.0007,0.0,0.0,0.0401
"Ramezani, Morteza",0.0005,0.0,0.0,0.0473
"Elyasi, Nima",0.0008,0.0,0.0,0.0493
"Petrides, Panayiotis",0.0001,0.0,0.0,0.0001
"Trancoso, Pedro",0.0001,0.0,0.0,0.0001
"Marx, Alexander",0.0001,0.0,0.0,0.0003
"Ceballos, Germán",0.0004,0.0,0.0,0.0006
"Chang, Kenneth",0.0005,0.0,0.0,0.0418
"Bel, Oceane",0.0005,0.0,0.0,0.0418
"Miller, Ethan L.",0.0005,0.0,0.0,0.0418
"Long, Darrell D. E.",0.0005,0.0,0.0,0.0418
"Das, Arghya Kusum",0.0009,0.0,0.0,0.0013
"Hong, Jae-Ki",0.0009,0.0,0.0,0.0013
"Goswami, Sayan",0.0009,0.0,0.0,0.0013
"Platania, Richard",0.0009,0.0,0.0,0.0013
"Chang, Wooseok",0.0009,0.0,0.0,0.0013
"Chandrasekar, Kavitha",0.0004,0.0,0.0,0.0358
"Firestone, Daniel",0.0,0.0,0.0,0.0
"Li, Guoliang",0.0012,0.0,0.0,0.0334
"Chai, Chengliang",0.0012,0.0,0.0,0.0334
"Fan, Ju",0.0012,0.0,0.0,0.0334
"Weng, Xueping",0.0012,0.0,0.0,0.0334
"Zheng, Yudian",0.0012,0.0,0.0,0.0334
"Li, Yuanbing",0.0012,0.0,0.0,0.0334
"Yu, Xiang",0.0012,0.0,0.0,0.0334
"Zhang, Xiaohang",0.0012,0.0,0.0,0.0334
"Gueron, Shay",0.0001,0.0,0.0,0.0002
"Ren, Chuangang",0.0003,0.0,0.0,0.0003
"Zhu, Sencun",0.0003,0.0,0.0,0.0003
"Dimic, Vladimir",0.0004,0.0,0.0,0.0318
"Srinivasan, Venkatesh",0.0003,0.0,0.0,0.0004
"Vartanian, Ara",0.0003,0.0,0.0,0.0004
"Chothia, Zaheer",0.0004,0.0,0.0,0.0308
"Liagouris, John",0.0004,0.0,0.0,0.0308
"Dimitrova, Desislava C.",0.0004,0.0,0.0,0.0308
"Hale, Kyle C.",0.0003,0.0,0.0,0.0003
"Hetland, Conor",0.0003,0.0,0.0,0.0003
"Dinda, Peter A.",0.0003,0.0,0.0,0.0003
"Bhartia, Apurv",0.0008,0.0,0.0,0.0352
"Wang, Feng",0.0008,0.0,0.0,0.0352
"Pallas, Derrick",0.0008,0.0,0.0,0.0352
"Musaloiu-E, Raluca",0.0008,0.0,0.0,0.0352
"Lai, Tsung-Te",0.0008,0.0,0.0,0.0352
"Ma, Hao",0.0008,0.0,0.0,0.0352
"Siakavaras, Dimitrios",0.0004,0.0,0.0,0.0004
"Nikas, Konstantinos",0.0004,0.0,0.0,0.0004
"Wang, Yingrui",0.0003,0.0,0.0,0.0003
"Li, Leisheng",0.0003,0.0,0.0,0.0003
"Tian, Rong",0.0003,0.0,0.0,0.0003
"Yang, Wenbo",0.0008,0.0,0.0,0.0014
"Zhang, Yuanyuan",0.0008,0.0,0.0,0.0014
"Li, Juanru",0.0008,0.0,0.0,0.0014
"Liu, Hui",0.0008,0.0,0.0,0.0014
"Zhang, Yueheng",0.0008,0.0,0.0,0.0014
"Gu, Dawu",0.0008,0.0,0.0,0.0014
"Sourouri, Mohammed",0.0008,0.0,0.0,0.0032
"Raknes, Espen Birger",0.0008,0.0,0.0,0.0032
"Reissmann, Nico",0.0008,0.0,0.0,0.0032
"Langguth, Johannes",0.0008,0.0,0.0,0.0032
"Kjeldsberg, Per Gunnar",0.0008,0.0,0.0,0.0032
"Uphoff, Carsten",0.0008,0.0,0.0,0.0008
"Rettenberger, Sebastian",0.0008,0.0,0.0,0.0008
"Bader, Michael",0.0008,0.0,0.0,0.0008
"Madden, Elizabeth H.",0.0008,0.0,0.0,0.0008
"Ulrich, Thomas",0.0008,0.0,0.0,0.0008
"Wollherr, Stephanie",0.0008,0.0,0.0,0.0008
"Gabriel, Alice-Agnes",0.0008,0.0,0.0,0.0008
"Wang, Yushun",0.0009,0.0,0.0,0.0009
"Madi, Taous",0.0009,0.0,0.0,0.0009
"Majumdar, Suryadipta",0.0009,0.0,0.0,0.0009
"Jarraya, Yosr",0.0009,0.0,0.0,0.0009
"Alimohammadifar, Amir",0.0009,0.0,0.0,0.0009
"Pourzandi, Makan",0.0009,0.0,0.0,0.0009
"Wang, Lingyu",0.0009,0.0,0.0,0.0009
"Debbabi, Mourad",0.0009,0.0,0.0,0.0009
"Kotaru, Manikanta",0.0003,0.0,0.0,0.0004
"Xu, Weitao",0.0008,0.0,0.0,0.0008
"Lan, Guohao",0.0008,0.0,0.0,0.0008
"Lin, Qi",0.0008,0.0,0.0,0.0008
"Khalifa, Sara",0.0008,0.0,0.0,0.0008
"Bergmann, Neil W.",0.0008,0.0,0.0,0.0008
"Hassan, Mahbub",0.0008,0.0,0.0,0.0008
"Hu, Wen",0.0008,0.0,0.0,0.0008
"Allodi, Luca",0.0,0.0,0.0,0.0
"Yasudo, Ryota",0.0005,0.0,0.0,0.0284
"Nakano, Koji",0.0005,0.0,0.0,0.0284
"Haque, Waqar",0.0003,0.0,0.0,0.0003
"Fontaine, Matthew",0.0003,0.0,0.0,0.0003
"Vezina, Adam",0.0003,0.0,0.0,0.0003
"Vilanova, Lluís",0.0005,0.0,0.0,0.0318
"Wang, Binfeng",0.0004,0.0,0.0,0.0004
"Su, Jinshu",0.0004,0.0,0.0,0.0004
"Li, Junnan",0.0004,0.0,0.0,0.0004
"Han, Biao",0.0004,0.0,0.0,0.0004
"Kaufmann, Michael",0.0001,0.0,0.0,0.0006
"Henriksen, Troels",0.0005,0.0,0.0,0.0005
"Serup, Niels G. W.",0.0005,0.0,0.0,0.0005
"Elsman, Martin",0.0005,0.0,0.0,0.0005
"Henglein, Fritz",0.0005,0.0,0.0,0.0005
"Oancea, Cosmin E.",0.0005,0.0,0.0,0.0005
"Idris, Muhammad",0.0003,0.0,0.0,0.0003
"Ugarte, Martín",0.0003,0.0,0.0,0.0003
"Vansummeren, Stijn",0.0003,0.0,0.0,0.0003
"Kasiviswanathan, Shiva Prasad",0.0003,0.0,0.0,0.0003
"Nissim, Kobbi",0.0003,0.0,0.0,0.0003
"Jin, Hongxia",0.0003,0.0,0.0,0.0003
"Altayeva, Aigerim Bakatkaliyevna",0.0004,0.0,0.0,0.0004
"Omarov, Batyrkhan",0.0004,0.0,0.0,0.0004
"Giyenko, Andrey",0.0004,0.0,0.0,0.0004
"Cho, Young-Im",0.0004,0.0,0.0,0.0004
"Kaur, Sawinder",0.0003,0.0,0.0,0.0004
"Loch, Adrian",0.0007,0.0,0.0,0.0007
"Assasa, Hany",0.0007,0.0,0.0,0.0007
"Palacios, Joan",0.0007,0.0,0.0,0.0007
"Widmer, Jörg",0.0007,0.0,0.0,0.0007
"Suys, Hans",0.0007,0.0,0.0,0.0007
"Debaillie, Björn",0.0007,0.0,0.0,0.0007
"Wright, Andrew",0.0004,0.0,0.0,0.0252
"Papakonstantinou, Alexandros",0.0004,0.0,0.0,0.0252
"Giroux, Olivier",0.0004,0.0,0.0,0.0252
"Song, Wonjun",0.0008,0.0,0.0,0.043
"Jung, Hyungjoon",0.0008,0.0,0.0,0.043
"Chung, Jongwook",0.0008,0.0,0.0,0.043
"Giacomo, Francesco Di",0.0005,0.0,0.0,0.0005
"Abbadi, Mohamed",0.0005,0.0,0.0,0.0005
"Cortesi, Agostino",0.0005,0.0,0.0,0.0005
"Spronck, Pieter",0.0005,0.0,0.0,0.0005
"Maggiore, Giuseppe",0.0005,0.0,0.0,0.0005
"Araujo, Miguel",0.0003,0.0,0.0,0.0014
"Ribeiro, Pedro",0.0003,0.0,0.0,0.0014
"Guidotti, Riccardo",0.0005,0.0,0.0,0.0005
"Monreale, Anna",0.0005,0.0,0.0,0.0005
"Nanni, Mirco",0.0005,0.0,0.0,0.0005
"Giannotti, Fosca",0.0005,0.0,0.0,0.0005
"Pedreschi, Dino",0.0005,0.0,0.0,0.0005
"Im, Jaeseong",0.0005,0.0,0.0,0.0005
"Kim, Jongyul",0.0005,0.0,0.0,0.0005
"Kim, Jonguk",0.0005,0.0,0.0,0.0005
"Jin, Seongwook",0.0005,0.0,0.0,0.0005
"Maeng, Seung Ryoul",0.0005,0.0,0.0,0.0005
"Santhiar, Anirudh",0.0001,0.0,0.0,0.0001
"Kanade, Aditya",0.0001,0.0,0.0,0.0001
"Henrio, Ludovic",0.0001,0.0,0.0,0.0003
"Xiong, Haoyi",0.0005,0.0,0.0,0.036
"Bian, Jiang",0.0005,0.0,0.0,0.036
"Guo, Zhishan",0.0005,0.0,0.0,0.036
"Wei, Qingsong",0.0007,0.0,0.0,0.0013
"Wang, Chundong",0.0007,0.0,0.0,0.0013
"Chen, Cheng",0.0007,0.0,0.0,0.0013
"Yang, Yechao",0.0007,0.0,0.0,0.0013
"Xue, Mingdi",0.0007,0.0,0.0,0.0013
"Ganesan, Pradeep",0.0003,0.0,0.0,0.0003
"Pérez, Josep M.",0.0004,0.0,0.0,0.0364
"Beltran, Vicenç",0.0004,0.0,0.0,0.0364
"Quinn, Heather M.",0.0009,0.0,0.0,0.0356
"Koren, Israel",0.0009,0.0,0.0,0.0356
"Lahiri, Kanishka",0.0001,0.0,0.0,0.0001
"Kunnoth, Subhash",0.0001,0.0,0.0,0.0001
"Lim, Yeon-Sup",0.0004,0.0,0.0,0.0008
"Nahum, Erich M.",0.0004,0.0,0.0,0.0008
"Gibbens, Richard J.",0.0004,0.0,0.0,0.0008
"Faverge, Mathieu",0.0004,0.0,0.0,0.0332
"Li, Luyu",0.0005,0.0,0.0,0.0012
"Ji, Houxiang",0.0005,0.0,0.0,0.0012
"Wu, Chentao",0.0005,0.0,0.0,0.0012
"Li, Jie",0.0005,0.0,0.0,0.0012
"Suzuki, Yusuke",0.0004,0.0,0.0,0.0004
"Yamada, Hiroshi",0.0004,0.0,0.0,0.0004
"Kato, Shinpei",0.0004,0.0,0.0,0.0004
"Kono, Kenji",0.0004,0.0,0.0,0.0004
"Ouwehand, Chris",0.0009,0.0,0.0,0.0368
"Warszawski, Todd",0.0001,0.0,0.0,0.025
"Zhang, Xiuxia",0.0007,0.0,0.0,0.0009
"Xue, Shuangbai",0.0007,0.0,0.0,0.0009
"Li, Jiajia",0.0007,0.0,0.0,0.0009
"Zhou, Ke-Ren",0.0007,0.0,0.0,0.0009
"Chen, Mingyu",0.0007,0.0,0.0,0.0009
"Schlinker, Brandon",0.0012,0.0,0.0,0.0442
"Kim, Hyojeong",0.0012,0.0,0.0,0.0442
"Cui, Timothy",0.0012,0.0,0.0,0.0442
"Katz-Bassett, Ethan",0.0012,0.0,0.0,0.0442
"Cunha, Ítalo S.",0.0012,0.0,0.0,0.0442
"Quinn, James",0.0012,0.0,0.0,0.0442
"Hasan, Saif",0.0012,0.0,0.0,0.0442
"Zheng, Xinnian",0.0003,0.0,0.0,0.041
"Wang, Zhigang",0.0005,0.0,0.0,0.0005
"Gao, Lixin",0.0005,0.0,0.0,0.0005
"Gu, Yu",0.0005,0.0,0.0,0.0005
"Bao, Yubin",0.0005,0.0,0.0,0.0005
"Yu, Ge",0.0005,0.0,0.0,0.0005
"Ben-Basat, Ran",0.0005,0.0,0.0,0.0005
"Einziger, Gil",0.0005,0.0,0.0,0.0005
"Friedman, Roy",0.0005,0.0,0.0,0.0005
"Luizelli, Marcelo Caggiani",0.0005,0.0,0.0,0.0005
"Waisbard, Erez",0.0005,0.0,0.0,0.0005
"Li, Zengxiang",0.0008,0.0,0.0,0.001
"Zhang, Bowen",0.0008,0.0,0.0,0.001
"Ren, Shen",0.0008,0.0,0.0,0.001
"Liu, Yong",0.0008,0.0,0.0,0.001
"Goh, Rick Siow Mong",0.0008,0.0,0.0,0.001
"Mohan, Gurusamy",0.0008,0.0,0.0,0.001
"Kim, Jinchun",0.0007,0.0,0.0,0.0428
"Teran, Elvira",0.0007,0.0,0.0,0.0428
"Gratz, Paul",0.0007,0.0,0.0,0.0428
"Jiménez, Daniel A.",0.0007,0.0,0.0,0.0428
"Pugsley, Seth H.",0.0007,0.0,0.0,0.0428
"Xun, Guangxu",0.0005,0.0,0.0,0.0005
"Jha, Kishlay",0.0005,0.0,0.0,0.0005
"Gopalakrishnan, Vishrawas",0.0005,0.0,0.0,0.0005
"Li, Yaliang",0.0005,0.0,0.0,0.0005
"Zhang, Aidong",0.0005,0.0,0.0,0.0005
"Elnawawy, Hussein",0.0004,0.0,0.0,0.0355
"Alshboul, Mohammad",0.0004,0.0,0.0,0.0355
"Leuschner, Linda",0.0007,0.0,0.0,0.0037
"Küttler, Martin",0.0007,0.0,0.0,0.0037
"Stumpf, Tobias",0.0007,0.0,0.0,0.0037
"Baier, Christel",0.0007,0.0,0.0,0.0037
"Klüppelholz, Sascha",0.0007,0.0,0.0,0.0037
"Labernia, Fabien",0.0005,0.0,0.0,0.0005
"Zanuttini, Bruno",0.0005,0.0,0.0,0.0005
"Mayag, Brice",0.0005,0.0,0.0,0.0005
"Yger, Florian",0.0005,0.0,0.0,0.0005
"Atif, Jamal",0.0005,0.0,0.0,0.0005
"Moreira, Rubens E. A.",0.0003,0.0,0.0,0.0004
"Collange, Sylvain",0.0003,0.0,0.0,0.0004
"Tesser, Rafael Keller",0.0005,0.0,0.0,0.0346
"Schnorr, Lucas Mello",0.0005,0.0,0.0,0.0346
"Legrand, Arnaud",0.0015,0.0,0.0007,0.0367
"Dupros, Fabrice",0.0005,0.0,0.0,0.0346
"Nie, Bin",0.0007,0.0,0.0,0.041
"Xue, Ji",0.0007,0.0,0.0,0.041
"Smirni, Evgenia",0.0007,0.0,0.0,0.041
"Park, Jongse",0.0007,0.0,0.0,0.0007
"Sharma, Hardik",0.0007,0.0,0.0,0.0007
"Kim, Joon Kyung",0.0007,0.0,0.0,0.0007
"Olds, Preston",0.0007,0.0,0.0,0.0007
"Esmaeilzadeh, Hadi",0.0007,0.0,0.0,0.0007
"Alian, Mohammad",0.0009,0.0,0.0,0.0487
"Abulila, Ahmed H. M. O.",0.0005,0.0,0.0,0.0486
"Jindal, Lokesh",0.0005,0.0,0.0,0.0486
"Kim, Daehoon",0.0009,0.0,0.0,0.0487
"Sheikh, Hafiz Fahad",0.0004,0.0,0.0,0.0004
"Ahmad, Ishfaq",0.0004,0.0,0.0,0.0004
"Arshad, Sheheryar",0.0004,0.0,0.0,0.0004
"Aved, Alex",0.0004,0.0,0.0,0.0004
"Li, Chen",0.0005,0.0,0.0,0.0387
"Lu, Zhonghua",0.0005,0.0,0.0,0.0387
"Hu, Yonghong",0.0005,0.0,0.0,0.0387
"Wang, Jue",0.0005,0.0,0.0,0.0387
"Rahman, Md Shafayat",0.0007,0.0,0.0,0.0343
"Lang, Mike",0.0007,0.0,0.0,0.0343
"Jeong, Kyuho",0.0003,0.0,0.0,0.0003
"Figueiredo, Renato J. O.",0.0003,0.0,0.0,0.0003
"Ichikawa, Kohei",0.0003,0.0,0.0,0.0003
"Mariani, Giovanni",0.0004,0.0,0.0,0.0004
"Anghel, Andreea",0.0004,0.0,0.0,0.0004
"Jongerius, Rik",0.0004,0.0,0.0,0.0004
"Dittmann, Gero",0.0004,0.0,0.0,0.0004
"Jiang, Lijuan",0.0011,0.0,0.0,0.0435
"Sun, Qiao",0.0011,0.0,0.0,0.0435
"Lin, Rongfen",0.0011,0.0,0.0,0.0435
"Jiang, Wen",0.0005,0.0,0.0,0.0005
"Deng, Yuhui",0.0005,0.0,0.0,0.0005
"Meng, Xiaohua",0.0005,0.0,0.0,0.0005
"Hu, Cheng",0.0005,0.0,0.0,0.0005
"Zhou, Yongtao",0.0005,0.0,0.0,0.0005
"Song, Han",0.0008,0.0,0.0,0.0008
"Zhu, Yongxin",0.0008,0.0,0.0,0.0008
"Hou, Junjie",0.0008,0.0,0.0,0.0008
"Wu, Han",0.0008,0.0,0.0,0.0008
"Wang, Qian",0.0008,0.0,0.0,0.0008
"Qiu, Meikang",0.0008,0.0,0.0,0.0008
"Park, Gyuyoung",0.0009,0.0,0.0,0.0489
"Rawat, Sanjay",0.0007,0.0,0.0,0.0337
"Jain, Vivek",0.0007,0.0,0.0,0.0337
"Kumar, Ashish",0.0007,0.0,0.0,0.0337
"Cojocar, Lucian",0.0007,0.0,0.0,0.0337
"Schlaipfer, Matthias",0.0004,0.0,0.0,0.0004
"Rajan, Kaushik",0.0004,0.0,0.0,0.0004
"Lal, Akash",0.0004,0.0,0.0,0.0004
"Samak, Malavika",0.0004,0.0,0.0,0.0004
"Xu, Hao",0.0005,0.0,0.0,0.041
"Pan, Hao",0.0004,0.0,0.0,0.0411
"Xue, Guangtao",0.0004,0.0,0.0,0.0411
"Martinez, Ashlie",0.0001,0.0,0.0,0.0441
"Wang, Youshi",0.0007,0.0,0.0,0.0338
"Zhang, Fa",0.0007,0.0,0.0,0.0338
"Wang, Rui",0.0007,0.0,0.0,0.0338
"Chunduri, Sudheer",0.0008,0.0,0.0,0.0335
"Harms, Kevin",0.0008,0.0,0.0,0.0335
"Morozov, Vitali A.",0.0008,0.0,0.0,0.0335
"Oshin, Samuel",0.0008,0.0,0.0,0.0335
"Cherukuri, Naveen",0.0008,0.0,0.0,0.0335
"Kumaran, Kalyan",0.0008,0.0,0.0,0.0335
"Quoc, Do Le",0.0008,0.0,0.0,0.0383
"Beck, Martin",0.0007,0.0,0.0,0.0381
"Strufe, Thorsten",0.0008,0.0,0.0,0.0383
"Badiei, Masoud",0.0005,0.0,0.0,0.0006
"Zhan, Xin",0.0005,0.0,0.0,0.0006
"Li, Na",0.0005,0.0,0.0,0.0006
"Zheng, Kuangyu",0.0003,0.0,0.0,0.0006
"Guo, Jiayang",0.0004,0.0,0.0,0.0357
"Hu, Yiming",0.0004,0.0,0.0,0.0357
"Clarkson, James",0.0007,0.0,0.0,0.0012
"Mawer, John",0.0007,0.0,0.0,0.0012
"Rosenfeld, Viktor",0.0004,0.0,0.0,0.0014
"Müller, René",0.0021,0.0,0.0,0.0021
"Tözün, Pinar",0.0021,0.0,0.0,0.0021
"Seidel, Eric L.",0.0005,0.0,0.0,0.0401
"Sibghat, Huma",0.0005,0.0,0.0,0.0401
"Weimer, Westley",0.0005,0.0,0.0,0.0401
"Zhang, Kaiwen",0.0004,0.0,0.0,0.0006
"Sadoghi, Mohammad",0.0004,0.0,0.0,0.0006
"Muthusamy, Vinod",0.0004,0.0,0.0,0.0006
"Hwang, Chanyou",0.0008,0.0,0.0,0.0008
"Pushp, Saumay",0.0008,0.0,0.0,0.0008
"Koh, Changyoung",0.0008,0.0,0.0,0.0008
"Yoon, Jungpil",0.0008,0.0,0.0,0.0008
"Liu, Yunxin",0.0008,0.0,0.0,0.0008
"Choi, Seungpyo",0.0008,0.0,0.0,0.0008
"Song, Junehwa",0.0008,0.0,0.0,0.0008
"Lei, Lingguang",0.0008,0.0,0.0,0.0008
"He, Yi",0.0008,0.0,0.0,0.0008
"Sun, Kun",0.0008,0.0,0.0,0.0008
"Jing, Jiwu",0.0008,0.0,0.0,0.0008
"Wang, Yuewu",0.0008,0.0,0.0,0.0008
"Li, Qi",0.0008,0.0,0.0,0.0008
"Weng, Jian",0.0008,0.0,0.0,0.0008
"Breuer, Alexander",0.0003,0.0,0.0,0.0003
"Heinecke, Alexander",0.0003,0.0,0.0,0.0003
"Cui, Yifeng",0.0003,0.0,0.0,0.0003
"Clauss, Philippe",0.0003,0.0,0.0,0.0003
"Altintas, Ervin",0.0003,0.0,0.0,0.0003
"Kuhn, Matthieu",0.0003,0.0,0.0,0.0003
"Chen, Yajing",0.0008,0.0,0.0,0.0019
"Lu, Shengshuo",0.0008,0.0,0.0,0.0019
"Fu, Cheng",0.0008,0.0,0.0,0.0019
"Dreslinski, Ronald",0.0008,0.0,0.0,0.0019
"Eberz, Simon",0.0007,0.0,0.0,0.0007
