author_name,degree,eigenvector,betweenness,closeness,npubs,hindex,hindex5y,i10index,i10index5y,citedby,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author
"Suri, Sahaana",0.0014,0.0,0.0,0.0979,,,,,,,0,0,0,0,0,2
"Li, Jian",0.0054,0.0,52412.3396,0.1058,9,6,6,5,5,205,0,0,0,0,0,1
"Li, Mingzhe",0.0009,0.0,0.0,0.1057,15,6,6,3,3,103,0,0,0,0,0,1
"Marathe, Yashwant",0.0011,0.0,0.0,0.1017,1,1,1,1,1,11,0,0,0,0,0,1
"Li, Jie",0.0011,0.0,0.0,0.0707,,,,,,,0,0,0,0,0,1
"Badam, Anirudh",0.0054,0.0,375222.0855,0.1369,34,8,8,7,7,346,0,1,1,0,0,4
"Li, Yuanjie",0.0028,0.0,0.0,0.0894,26,6,6,6,6,218,0,0,0,0,0,2
"Wang, Yanzhi",0.0048,0.0,272.2406,0.1194,855,21,21,50,50,2160,0,0,0,0,0,2
"Dong, Yuxiao",0.0006,0.0,0.0,0.0798,29,12,12,14,13,575,0,1,0,0,0,1
"Niu, Ben",0.0009,0.0,0.0,0.0747,11,6,6,4,4,222,0,0,0,0,0,1
"Zhang, Weizhong",0.002,0.0,0.0,0.1061,3,2,2,0,0,8,0,0,0,0,0,1
"Liu, Jun",0.0028,0.0,0.0,0.0894,,,,,,,0,1,0,0,0,1
"Ghag, Aditi",0.0017,0.0,0.0,0.1212,,,,,,,0,0,0,0,0,1
"Kimelfeld, Benny",0.0017,0.0,17525.0,0.0929,88,22,18,42,31,1737,0,1,0,0,0,4
"Imam, Neena",0.0048,0.0,68447.8133,0.1018,,,,,,,0,0,0,0,0,2
"Savvides, Savvas",0.0011,0.0,0.0,0.1053,4,2,2,1,1,22,0,0,0,0,0,1
"Chisnall, David",0.004,0.0,0.0,0.0992,47,9,7,8,6,730,0,1,1,0,0,1
"Rouvoy, Romain",0.0009,0.0,0.0,0.0933,166,24,20,50,35,1986,0,0,0,0,0,1
"Zhao, Ben Y.",0.0017,0.0,0.5,0.0941,212,58,45,117,104,23882,0,1,0,0,0,2
"Strub, Pierre-Yves",0.0037,0.0,18047.881,0.068,68,19,18,25,23,1334,0,0,0,0,0,2
"Panda, Reena",0.0014,0.0,223.9541,0.1014,21,5,5,1,1,65,0,0,0,0,0,3
"Mei, Fei",0.0009,0.0,0.0,0.1034,,,,,,,0,0,0,0,0,1
"Yan, Feng",0.0011,0.0,0.0,0.1008,31,7,7,5,5,131,0,2,0,0,0,1
"Zhang, Ming",0.0014,0.0,0.0,0.1233,21,35,32,48,45,6943,0,1,0,0,0,1
"Boroumand, Amirali",0.0026,0.0,0.0,0.1305,12,5,5,4,4,134,0,0,0,0,0,1
"Shalf, John",0.0051,0.0,38508.5,0.1176,268,48,35,113,80,11438,0,1,1,1,0,5
"Haidar, Azzam",0.0011,0.0,0.0,0.0916,110,20,18,34,30,946,0,0,0,0,0,1
"Latham, Robert",0.0017,0.0,0.0,0.0836,84,21,17,39,31,1882,0,1,0,0,0,1
"Brumar, Iulian",0.0011,0.0,0.0,0.0826,,,,,,,0,0,0,0,0,1
"Lee, Dongyoon",0.0006,0.0,0.0,0.0861,14,8,8,8,8,456,0,2,1,0,0,2
"Iorgulescu, Calin",0.0011,0.0,0.0,0.098,,,,,,,,,,,,
"Khot, Vinayak",0.0026,0.0,0.0,0.1197,,,,,,,0,0,0,0,0,1
"Rajagopalan, Shriram",0.002,0.0,0.0,0.0937,32,7,7,5,5,357,0,0,0,0,0,1
"Myers, Brandon",0.0043,0.0,0.0,0.0905,16,6,6,5,5,137,0,0,0,0,0,1
"Newburn, C. J.",0.0014,0.0,0.0,0.1005,,,,,,,,,,,,
"Bailis, Peter",0.0017,0.0,3508.0,0.0979,22,16,16,16,16,829,0,1,0,0,0,4
"Kim, Nam Sung",0.0071,0.0,905479.4966,0.1354,187,34,26,58,47,6788,0,1,1,0,0,7
"Moody, Adam",0.0017,0.0,0.0,0.091,,,,,,,0,0,0,0,0,1
"Gouicem, Redha",0.002,0.0,0.0,0.0981,,,,,,,0,0,0,0,0,1
"Kailkhura, Bhavya",0.0023,0.0,0.0,0.0948,29,8,8,8,8,189,0,0,0,0,0,1
"Lee, Hyun Ryong",0.0017,0.0,0.0,0.1098,,,,,,,0,0,0,0,0,1
"Zhang, Lu",0.0028,0.0,10518.0,0.1271,,,,,,,0,0,0,0,0,2
"Mansky, William",0.0017,0.0,30240.9174,0.0849,17,4,4,3,3,95,0,0,0,0,0,2
"Yang, Guangwen",0.0014,0.0,0.0,0.0951,,,,,,,0,0,0,0,0,1
"Brown, Fraser",0.0014,0.0,0.0,0.1056,,,,,,,0,0,0,0,0,1
"An, Zhenlin",0.0009,0.0,0.0,0.0827,1,0,0,0,0,-1,0,0,0,0,0,1
"Totoki, Tomohiro",0.0017,0.0,0.0,0.0872,,,,,,,0,0,0,0,0,1
"Yan, Wenrui",0.0011,0.0,0.0,0.1039,,,,,,,,,,,,
"Briggs, Ian",0.0011,0.0,0.0,0.0856,7,3,3,2,2,33,0,0,0,0,0,1
"Otten, Matthew",0.0077,0.1871,0.0,0.0982,,,,,,,,,,,,
"Ye, Guixin",0.0017,0.0,0.0,0.0952,,,,,,,0,0,0,0,0,1
"Ahmad, Maaz Bin Safeer",0.0006,0.0,0.0,0.0713,,,,,,,0,0,0,0,0,1
"Kenny, Joseph P.",0.0014,0.0,0.0,0.1053,54,14,10,16,10,1083,0,0,0,0,0,1
"Dillig, Thomas",0.0009,0.0,0.0,0.0664,50,18,17,23,21,1196,0,0,0,0,0,1
"Pei, Yulong",0.0009,0.0,0.0,0.0816,,,,,,,0,0,0,0,0,1
"Choudhuri, Arka Rai",0.0011,0.0,0.0,0.0725,,,,,,,0,0,0,0,0,1
"Sun, Xiaoshuai",0.0014,0.0001,0.0,0.0985,80,15,14,18,17,703,0,0,0,0,0,1
"Stoica, Ion",0.0105,0.0,1405413.2562,0.1464,459,109,77,227,190,76018,0,1,0,0,0,9
"Zheng, Yilun",0.0014,0.0,0.0,0.0952,,,,,,,0,0,0,0,0,1
"Cao, Yue",0.0011,0.0,0.0,0.0799,,,,,,,0,0,0,0,0,1
"Srivastava, Prashast",0.0017,0.0,0.0,0.0747,,,,,,,0,0,0,0,0,1
"Koushanfar, Farinaz",0.0014,0.0,0.0,0.1021,231,39,35,89,78,14390,0,2,0,0,0,1
"Ren, Ling",0.0017,0.0,0.0,0.0796,21,12,12,15,15,650,0,0,0,0,0,1
"Stamatogiannakis, Manolis",0.0014,0.0,0.0,0.085,10,3,3,1,1,32,0,0,0,0,0,1
"Kloosterman, John",0.0014,0.0,0.0,0.0821,1,1,1,0,0,6,0,0,0,0,0,1
"Tan, Cheng",0.0009,0.0,0.0,0.0998,4,2,2,2,2,33,0,0,0,0,0,1
"Vlachos, Georgios",0.0011,0.0,0.0,0.1133,4,2,2,1,1,35,0,0,0,0,0,1
"Das, Sanjoy",0.002,0.0,0.0,0.104,,,,,,,0,0,0,0,0,1
"Hanzich, Mauricio",0.0026,0.0,0.0,0.0901,78,8,6,7,5,285,0,0,0,0,0,1
"Kim, Jinsung",0.0009,0.0,0.0,0.0902,4,3,3,1,1,23,0,0,0,0,0,1
"Antichi, Gianni",0.0017,0.0,0.0,0.1135,59,11,10,14,12,457,0,0,0,0,0,1
"Shands, Deborah",0.0009,0.0,0.0,0.0861,,,,,,,0,0,0,0,0,1
"Chen, Ye",0.0011,0.0,0.0,0.0884,,,,,,,0,0,0,0,0,1
"Khojastepour, Mohammad Ali",0.0014,0.0,0.0,0.0775,,,,,,,,,,,,
"Rijswijk-Deij, Roland Van",0.0017,0.0,0.0,0.0988,,,,,,,,,,,,
"Rosulek, Mike",0.002,0.0,16354.0,0.0927,38,13,12,16,14,937,0,1,0,0,0,3
"Al-Kiswany, Samer",0.0009,0.0,0.0,0.1062,57,12,11,17,12,670,0,2,0,0,0,1
"Venkataramani, Swagath",0.0028,0.0,0.0,0.1028,43,12,12,15,15,619,0,0,0,0,0,1
"Ma, Hao",0.0017,0.0,0.0,0.091,,,,,,,0,0,0,0,0,1
"Tawarmalani, Mohit",0.0006,0.0,0.0,0.0839,85,20,16,28,24,3707,0,0,0,0,0,1
"Liu, Leibo",0.0014,0.0,0.0,0.0636,,,,,,,0,0,0,0,0,1
"Chilimbi, Trishul M.",0.0011,0.0,0.0,0.1026,,,,,,,,,,,,
"Moritz, Dominik",0.0043,0.0,0.0,0.0905,14,5,5,2,2,106,0,0,0,0,0,1
"Mohammed, Osama A.",0.0014,0.0,0.0,0.0927,,,,,,,,,,,,
"Zhang, Yipeng",0.0043,0.0,0.0,0.1194,,,,,,,0,0,0,0,0,1
"Xie, Chenhao",0.0011,0.0,0.0,0.0994,14,2,2,0,0,20,0,0,0,0,0,1
"Boutet, Antoine",0.0014,0.0,0.0,0.0933,44,9,7,8,6,261,0,0,0,0,0,1
"Zhang, Fa",0.0014,0.0,0.0,0.0896,20,13,12,16,15,617,0,0,0,0,0,1
"Wang, Tiancong",0.0009,0.0,0.0,0.0861,,,,,,,0,0,0,0,0,1
"Shmatikov, Vitaly",0.0014,0.0,4674.1667,0.0776,,,,,,,0,0,0,0,0,3
"Kozyrakis, Christoforos E.",0.006,0.0,116572.1156,0.0912,,,,,,,,,,,,
"Ristenpart, Thomas",0.0031,0.0,23937.1667,0.0841,74,33,31,48,47,5461,0,0,0,0,0,5
"Mohror, Kathryn",0.0017,0.0,0.0,0.091,86,13,12,18,14,1027,0,6,1,0,0,1
"Hwu, Wen-Mei W.",0.002,0.0008,0.0,0.1011,,,,,,,,,,,,
"Lan, Haidong",0.0014,0.0014,0.0,0.0872,,,,,,,0,0,0,0,0,2
"Jiang, Chuan",0.0023,0.0,0.0,0.0916,,,,,,,0,0,0,0,0,1
"Zhai, Jidong",0.0051,0.0,123986.7034,0.1156,,,,,,,0,0,0,0,0,5
"Riaz, Moeiz",0.0014,0.0,0.0,0.076,,,,,,,0,0,0,0,0,1
"Nguyen, Bao",0.0006,0.0,0.0,0.1,,,,,,,0,0,0,0,0,1
"Borland, Sarah",0.0017,0.0,0.0,0.0664,,,,,,,0,0,0,0,0,1
"Ramakrishnan, Lavanya",0.0011,0.0,3508.0,0.0974,,,,,,,0,0,0,0,0,2
"Zhang, Hui",0.0009,0.0,0.0,0.1084,,,,,,,0,1,0,0,0,2
"Cheng, Zhiyong",0.0011,0.0,0.0,0.0807,25,7,7,6,6,160,0,0,0,0,0,1
"Qian, Feng",0.0031,0.0,87100.0,0.112,69,17,17,21,21,2381,0,0,0,0,0,2
"Hu, Shiliang",0.0011,0.0,0.0,0.0845,,,,,,,0,0,0,0,0,1
"Cameron, Kirk W.",0.0014,0.0,10518.0,0.0866,158,27,23,51,40,3000,0,0,0,0,0,2
"Chen, Haogang",0.002,0.0,0.0,0.1259,15,10,10,10,10,600,0,0,0,0,0,1
"Beaumont, Jonathan",0.0014,0.0,0.0,0.0821,,,,,,,,,,,,
"Zhao, Xin",0.0077,0.1871,0.0,0.0982,,,,,,,0,0,0,0,0,1
"Dinh, Tien Tuan Anh",0.0014,0.0,0.0,0.1056,37,10,9,11,7,443,0,0,0,0,0,1
"Rangarajan, Sampath",0.0023,0.0,3504.0,0.084,232,51,40,102,95,6981,0,0,0,0,0,2
"Skarlatos, Dimitrios",0.0006,0.0,0.0,0.1212,4,1,1,0,0,3,0,0,0,0,0,1
"Lee, Sukhan",0.0026,0.0,2732.3457,0.1196,,,,,,,0,0,0,0,0,2
"Pillai, Thanumalayan Sankaranarayana",0.0014,0.0,0.0,0.1188,14,6,6,4,4,134,0,0,0,0,0,1
"Verma, Anshuman",0.0009,0.0006,0.0,0.0942,4,1,1,0,0,4,0,0,0,0,0,1
"Sura, Zehra",0.0063,0.0,38478.0,0.112,,,,,,,0,2,0,0,0,2
"Bard, Deborah",0.0028,0.0,0.0,0.1144,,,,,,,0,0,0,0,0,1
"Min, Misun",0.0077,0.1871,0.0,0.0982,49,8,8,8,6,263,0,0,0,0,0,1
"Gowda, Mahanth",0.0017,0.0,0.0,0.0764,25,6,6,4,3,85,0,0,0,0,0,1
"Zohar, Aviv",0.0006,0.0,0.0,0.0498,49,21,17,29,24,1277,0,0,0,0,0,1
"Geffen, Jacob Van",0.0011,0.0,0.0,0.0664,,,,,,,0,0,0,0,0,1
"Wang, Ju",0.0014,0.0,0.0,0.1051,5,4,4,4,4,119,0,0,0,0,0,1
"Razavi, Kaveh",0.0034,0.0,0.0,0.0772,13,7,7,4,4,115,0,1,0,0,0,3
"Tan, Kun",0.0031,0.0,67236.3249,0.1145,115,26,25,47,37,4608,0,1,0,0,0,2
"Gu, Juncheng",0.0011,0.0,0.0,0.0972,5,4,4,3,3,1318,0,0,0,0,0,1
"Shun, Julian",0.0006,0.0,0.0,0.1087,42,11,11,17,16,667,0,1,0,0,0,1
"Arora, Aashray",0.002,0.0,0.0,0.1086,2,0,0,0,0,0,0,0,0,0,0,1
"Subramanian, Lavanya",0.002,0.0,0.0,0.1253,19,11,11,11,11,731,0,0,0,0,0,1
"Song, Yuanfang",0.0011,0.0,0.0,0.087,,,,,,,0,0,0,0,0,1
"Cong, Gao",0.0011,0.0,0.0,0.0584,143,39,33,88,77,5823,0,1,0,0,0,1
"Ishii, Kiyo",0.0017,0.0,0.0,0.0872,281,27,15,64,25,3576,0,0,0,0,0,1
"Katz-Bassett, Ethan",0.0026,0.0,0.0,0.1117,49,20,20,30,30,1911,0,1,0,0,0,1
"Lui, John C. S.",0.0028,0.0,200323.0,0.1087,416,51,35,175,112,10215,0,2,0,0,0,3
"Lang, Michael",0.0011,0.0,0.0,0.0793,,,,,,,,,,,,
"Thalheim, Jörg",0.002,0.0,0.0,0.1028,,,,,,,0,0,0,0,0,1
"Wu, Suzhen",0.0017,0.0,3506.0,0.0942,29,10,10,12,12,397,0,0,0,0,0,1
"Zhan, Yang",0.0028,0.0,0.0,0.1017,7,3,3,1,1,34,0,0,0,0,0,1
"Liu, Huan",0.0006,0.0,0.0,0.087,570,81,69,268,215,35355,0,3,0,1,0,1
"Carothers, Christopher D.",0.0031,0.0,2.0,0.0911,,,,,,,,,,,,
"Shahaf, Gal",0.0011,0.0,0.0,0.1031,,,,,,,0,0,0,0,0,1
"Zhu, Shilin",0.0006,0.0,0.0,0.0753,18,6,6,4,4,106,0,0,0,0,0,1
"Tan, Wei",0.002,0.0,10518.0,0.0917,121,23,21,45,39,2392,0,0,0,0,0,1
"Krishnamoorthy, Sriram",0.004,0.0,132728.151,0.1047,151,25,22,56,44,2798,0,5,2,1,0,8
"Sirivianos, Michael",0.0028,0.0,8758.5,0.0524,35,13,13,13,13,1462,0,0,0,0,0,2
"Li, Jinyang",0.002,0.0,0.0,0.1101,,,,,,,,,,,,
"Gangadharaiah, Akshatha",0.002,0.0,0.0,0.1271,,,,,,,0,0,0,0,0,1
"Ausavarungnirun, Rachata",0.0031,0.0,12471.5575,0.1307,33,12,12,13,13,704,0,0,0,0,0,2
"Liu, Wei",0.0031,0.0,66310.0,0.0961,174,34,30,80,71,5665,0,0,0,0,0,2
"Kaplan, Murad",0.0009,0.0,0.0,0.0841,,,,,,,,,,,,
"Lin, Xuemin",0.002,0.0,14020.0,0.062,274,45,38,144,115,8933,0,2,0,0,0,2
"Harrison, Travis",0.0026,0.0,0.0,0.0696,48,19,16,21,18,2652,0,0,0,0,0,1
"Zhao, Wenlai",0.0014,0.0,0.0,0.0951,,,,,,,0,0,0,0,0,1
"Xu, Yinghui",0.0034,0.0,84790.1517,0.0962,17,4,3,2,1,56,0,0,0,0,0,2
"Chuvelev, Michael",0.0077,0.1871,0.0,0.0982,7,2,2,1,1,39,0,0,0,0,0,1
"Li, Erran L.",0.0006,0.0,0.0,0.1277,,,,,,,,,,,,
"Hill, Mark D.",0.002,0.0,50691.6052,0.1171,,,,,,,0,0,0,1,0,2
"Guo, Lijin",0.0028,0.0,0.0,0.0928,,,,,,,0,0,0,0,0,1
"Cao, Longbing",0.0014,0.0,0.0,0.1054,486,34,28,124,86,4657,0,2,0,0,0,1
"Wang, Jing",0.0011,0.0,0.0,0.0994,,,,,,,0,0,0,0,0,1
"Aalst, Wil M. P. Van Der",0.0006,0.0,0.0,0.0754,,,,,,,,,,,,
"Zaffar, Fareed",0.0028,0.0,14021.0,0.0689,,,,,,,0,0,0,0,0,3
"Dumais, Susan T.",0.002,0.0,28008.0,0.099,393,91,65,206,172,56896,0,0,0,0,0,2
"Khalil, Issa M.",0.0014,0.0,0.0,0.0774,,,,,,,,,,,,
"Kong, Lingyan",0.0011,0.0,0.0,0.0994,,,,,,,0,0,0,0,0,1
"Zhang, Xiao",0.002,0.0,10518.0,0.0989,80,8,6,8,5,334,0,0,0,0,0,1
"James, Sean",0.0014,0.0,0.0,0.118,,,,,,,0,0,0,0,0,1
"Ke, Huan",0.0028,0.0,1.0,0.1035,,,,,,,0,0,0,0,0,2
"Wang, Jingjing",0.0046,0.0,90558.0,0.0995,5,3,3,3,3,156,0,0,0,0,0,3
"Sreekanti, Vikram",0.0043,0.0,0.0,0.1164,1,1,1,0,0,7,0,0,0,0,0,1
"Dessouky, Ghada",0.0014,0.0,0.0,0.1021,12,2,2,1,1,17,0,0,0,0,0,1
"Malkhi, Dahlia",0.0031,0.0,0.0,0.1354,193,46,24,98,59,7534,0,1,1,0,0,1
"Pedram, Ardavan",0.0023,0.0,0.0,0.0878,31,9,9,8,7,307,0,0,0,0,0,1
"Lai, Yuanming",0.0017,0.0,0.0,0.1105,,,,,,,0,0,0,0,0,1
"Camarero, Cristobal",0.0006,0.0,0.0,0.0763,,,,,,,,,,,,
"Valenta, Luke",0.0026,0.0,37717.2766,0.0881,12,6,6,5,5,281,0,0,0,0,0,2
"Trippel, Caroline",0.0011,0.0,0.0,0.0708,3,2,2,1,1,16,0,0,0,0,0,1
"Zou, Lieyong",0.0026,0.0,0.0,0.1072,,,,,,,0,0,0,0,0,1
"Aktas, Mehmet Fatih",0.0009,0.0,0.0,0.0938,,,,,,,,,,,,
"Panta, Rajesh K.",0.0011,0.0,0.0,0.0696,,,,,,,,,,,,
"Cavelan, Aurélien",0.0009,0.0,0.0,0.1009,16,4,4,3,2,62,0,0,0,0,0,1
"Ye, Li",0.0009,0.0,0.0,0.098,,,,,,,0,0,0,0,0,1
"Downing, Evan",0.002,0.0,0.0,0.0659,3,2,2,1,1,19,0,0,0,0,0,1
"Lupu, Costin",0.0023,0.0,0.0,0.102,,,,,,,0,0,0,0,0,1
"Wentzlaff, David",0.0034,0.0,82809.5995,0.1191,84,20,18,31,25,4360,0,1,0,0,0,4
"Zhang, Xi",0.0014,0.0,0.0,0.0977,16,6,6,4,4,120,0,0,0,0,0,1
"Chu, Ching-Hsiang",0.0028,0.0,563.2158,0.11,18,4,4,2,2,58,0,0,0,0,0,2
"Prakash, B. Aditya",0.0011,0.0,0.0,0.0801,95,22,19,31,30,1778,0,1,1,1,0,1
"Cui, Xiaolong",0.0006,0.0,0.0,0.0661,7,2,2,1,1,21,0,0,0,0,0,1
"Konradi, Alex",0.002,0.0,0.0,0.1259,,,,,,,0,0,0,0,0,1
"Choi, Wonil",0.0023,0.0,206.1759,0.1176,,,,,,,0,0,0,0,0,2
"Ma, Wenjing",0.0043,0.0,150814.5337,0.1089,,,,,,,0,1,0,0,0,3
"Ding, Yufei",0.0009,0.0,0.0,0.0966,9,3,3,2,2,58,0,0,0,0,0,2
"Romanus, Melissa",0.0048,0.0,18509.7344,0.1032,14,4,4,1,1,37,0,0,0,0,0,2
"Kuenzer, Simon",0.0031,0.0,1749.5,0.102,,,,,,,0,0,0,0,0,2
"Park, Yongjoo",0.0009,0.0,0.0,0.0887,5,3,3,1,1,70,0,0,0,0,0,1
"Dubey, Pradeep",0.0083,0.0,66317.5,0.1145,223,49,36,107,77,9711,0,0,0,0,1,3
"Deslippe, Jack",0.0054,0.0,7.5,0.1144,91,15,14,19,18,1646,0,0,0,0,0,2
"Jiang, Lijuan",0.0023,0.0,0.0,0.1055,,,,,,,0,0,0,0,0,1
"Pradhan, Swadhin",0.0014,0.0,0.0,0.084,8,3,3,1,1,27,0,0,0,0,0,1
"Mai, Luo",0.004,0.0,0.0,0.1238,11,5,5,2,2,58,0,0,0,0,0,1
"Zheng, Zeyu",0.0048,0.0,79344.8262,0.1166,,,,,,,0,0,0,0,0,2
"Hu, Qingda",0.0011,0.0,0.0,0.1236,6,1,1,0,0,6,0,0,0,0,0,1
"Zhang, Xuechen",0.0011,0.0,7014.0,0.1111,17,9,9,9,9,312,0,0,0,0,0,2
"Curmei, Mihaela",0.0017,0.0,0.0,0.1008,1,1,1,0,0,5,0,0,0,0,0,1
"Zhang, Haibo",0.002,0.0,0.0,0.1149,3,2,2,0,0,9,0,0,0,0,0,2
"Blocksome, Michael",0.0083,0.1897,1361.1076,0.0982,,,,,,,0,0,0,0,0,2
"Gan, Qingtian",0.0009,0.0,0.0,0.0767,,,,,,,0,0,0,0,0,1
"Gunasekaran, Raghul",0.0028,0.0,1559.961,0.1096,21,8,8,8,7,236,0,0,0,0,0,3
"Pires, Rafael",0.0014,0.0,0.0,0.0933,17,5,3,3,2,88,0,0,0,0,0,1
"Abeydeera, Maleen",0.0017,0.0,0.0,0.1098,8,2,2,1,1,19,0,0,0,0,0,2
"Carrera, David",0.0017,0.0,7014.0,0.0858,97,23,19,40,32,1947,0,0,0,0,0,2
"Vulimiri, Ashish",0.0003,0.0,0.0,0.1011,14,8,8,7,7,309,0,0,0,0,0,1
"Wibowo, Bagus",0.0006,0.0,0.0,0.0861,2,0,0,0,0,0,0,0,0,0,0,1
"Cherukuri, Naveen",0.0017,0.0017,0.0,0.0872,,,,,,,0,0,0,0,0,1
"Arpaci-Dusseau, Andrea C.",0.0031,0.0,14089.9298,0.1188,,,,,,,,,,,,
"Cho, Brian",0.002,0.0,0.0,0.1163,24,8,8,8,8,405,0,0,0,0,0,1
"Ranjan, Tanvi",0.0011,0.0,0.0,0.0946,2,1,1,0,0,1,0,0,0,0,0,1
"Jiang, Huaipan",0.0023,0.0,0.0,0.1101,,,,,,,0,0,0,0,0,1
"Raiciu, Costin",0.0043,0.0,47195.0,0.1136,74,23,21,35,32,4188,0,2,0,0,0,3
"Kermarrec, Anne-Marie",0.0006,0.0,0.0,0.0993,355,46,31,123,92,17847,0,2,0,0,0,1
"Whitaker, Andrew",0.0043,0.0,0.0,0.0905,,,,,,,0,0,0,0,0,1
"Gavrilovska, Ada",0.0009,0.0,0.0,0.096,,,,,,,0,6,2,0,0,1
"Mendelson, Gal",0.0031,0.0,0.0,0.1106,,,,,,,0,0,0,0,0,1
"Wang, Jiajun",0.0006,0.0,0.0,0.1006,6,1,1,0,0,2,0,0,0,0,0,1
"Liu, Hua",0.0011,0.0,0.0,0.0849,,,,,,,0,0,0,0,0,1
"Porter, Donald E.",0.0057,0.0,72834.6482,0.1132,56,14,12,17,14,958,0,5,2,0,0,6
"Lallemand, Joseph",0.0009,0.0,0.0,0.0729,,,,,,,0,0,0,0,0,1
"Lunardi, Caio B.",0.0026,0.0,0.0,0.0901,,,,,,,,,,,,
"Wang, Hui",0.0014,0.0,0.0,0.123,6,3,3,1,1,33,0,0,0,0,0,1
"Cheriere, Nathanael",0.0034,0.0,0.0,0.0772,6,2,2,0,0,13,0,0,0,0,0,1
"Kopinsky, Justin",0.0009,0.0,0.0,0.0839,,,,,,,0,0,0,0,0,1
"Lucarelli, Giorgio",0.0011,0.0,1753.5,0.078,47,9,8,8,7,236,0,2,0,0,0,2
"Yang, Laurence T.",0.0014,0.0,0.0,0.0826,,,,,,,0,0,2,0,0,0
"Banerjee, Subarno",0.0028,0.0,0.0,0.1028,7,2,2,0,0,8,0,0,0,0,0,1
"Raffin, Bruno",0.002,0.0,14020.0,0.0846,125,21,16,43,27,1611,0,1,1,0,0,2
"Zaharia, Matei",0.0043,0.0,149416.3104,0.116,91,32,30,50,48,24466,0,1,0,0,0,3
"Sourouri, Mohammed",0.0017,0.0,0.0,0.0612,14,4,4,3,3,55,0,0,0,0,0,1
"Ilyas, Ihab F.",0.0026,0.0,0.0,0.0914,,,,,,,,,,,,
"Castro, Daniel",0.0009,0.0,0.0,0.098,,,,,,,0,0,0,0,0,1
"Wang, Chenglong",0.0011,0.0,4.0,0.0767,,,,,,,0,0,0,0,0,2
"Tong, Michael Hao",0.0026,0.0,3025.4413,0.1059,,,,,,,0,0,0,0,0,2
"Xue, Edward",0.0028,0.0,0.0,0.0928,32,5,5,1,1,70,0,0,0,0,0,1
"Mitliagkas, Ioannis",0.004,0.0,0.0,0.1144,23,8,8,7,7,257,0,0,0,0,0,1
"Sutter, Bjorn De",0.0014,0.0,0.0,0.0849,121,29,21,45,37,2194,0,0,0,0,0,1
"Whitlock, Sam",0.0017,0.0,0.0,0.0836,10,3,3,3,3,140,0,0,0,0,0,1
"Chen, Wenguang",0.004,0.0,67106.5723,0.1151,,,,,,,0,3,1,0,0,3
"Rawat, Sanjay",0.0014,0.0,0.0,0.085,44,12,10,14,10,459,0,0,0,0,0,1
"Hoffmann, Henry",0.0014,0.0,1753.5,0.0761,122,31,28,48,44,5245,0,1,0,0,0,2
"Ngo, Hung Q.",0.0006,0.0,0.0,0.0831,,,,,,,,,,,,
"Durnov, Dmitry",0.0077,0.1871,0.0,0.0982,,,,,,,0,0,0,0,0,1
"Cela, José María",0.0026,0.0,0.0,0.0901,,,,,,,0,0,0,0,0,1
"Wang, Ziqi",0.0074,0.0001,31500.0,0.12,2860,44,37,540,371,17198,0,0,0,0,0,2
"Regehr, John",0.002,0.0,0.0,0.104,95,30,21,47,30,2555,0,2,0,0,0,1
"Strauss, Karin",0.0034,0.0,313539.2923,0.1356,,,,,,,0,1,1,0,0,3
"Pefkianakis, Ioannis",0.0009,0.0,0.0,0.0814,36,10,10,10,10,940,0,0,0,0,0,1
"Carbin, Michael",0.0011,0.0,0.0,0.1026,29,14,13,15,15,1320,0,0,0,0,0,1
"Liu, Jiawen",0.0009,0.0,0.0,0.0797,,,,,,,0,0,0,0,0,1
"Li, Yunchun",0.0011,0.0,0.0,0.0707,27,5,5,1,1,66,0,0,0,0,0,1
"Gratz, Paul",0.0014,0.0,0.0,0.1104,,,,,,,,,,,,
"Orso, Alessandro",0.002,0.0,0.0,0.0659,159,49,38,89,82,8033,0,0,0,0,0,1
"Zheng, Gengbin",0.0077,0.1871,0.0,0.0982,61,27,23,41,33,2605,0,0,0,0,0,1
"Mukherjee, Sarit",0.0023,0.0,12506.6982,0.1174,,,,,,,0,0,0,0,0,2
"Payer, Mathias",0.0034,0.0,341610.0333,0.0807,64,14,13,18,17,895,0,1,1,0,0,4
"Agache, Alexandru",0.002,0.0,1747.0,0.1135,,,,,,,0,0,0,0,0,2
"Dalessandro, Luke",0.0009,0.0,0.0,0.0918,28,14,12,14,13,1097,0,0,0,0,0,1
"Wang, Yizhen",0.0006,0.0,0.0,0.0987,,,,,,,0,0,0,0,0,1
"Stephens, Nick",0.0026,0.0,0.0,0.0553,,,,,,,0,0,0,0,0,1
"Han, Dongsu",0.004,0.0,29699.5,0.0702,55,16,16,23,23,1192,0,1,0,0,0,4
"Pasricha, Sudeep",0.0026,0.0,0.0,0.0924,186,25,18,55,40,2417,1,3,0,0,0,1
"Xue, Xun",0.0017,0.0,0.0,0.0837,,,,,,,0,0,0,0,0,1
"Fischer, Michael J.",0.002,0.0,0.0,0.0999,216,49,24,96,42,20578,0,0,0,0,0,1
"Kaashoek, M. Frans",0.0028,0.0,4743.7195,0.1259,311,85,48,168,104,51566,0,1,1,0,0,2
"Chan, Helen H. W.",0.0006,0.0,0.0,0.106,3,1,1,1,1,17,0,0,0,0,0,1
"Malas, Tareq M.",0.004,0.0,0.0,0.1144,,,,,,,,,,,,
