author_id,author_name,author_email
40068050,"('Zeng, William', '')"
39807402,"('Bhalerao, Rahul', '')"
1892184,"('Porter, George', '@cs.ucsd.edu')"
2203149,"('Winstein, Keith', '@cs.stanford.edu')"
2358097,"('Zhang, Xiao', '@nwpu.edu.cn')"
34650131,"('Chen, Pengfei', '@eng.ucsd.edu')"
1777029,"('Kolesnikov, Vladimir', '@research.bell-labs.com')"
27040395,"('Matania, Naor', '')"
1689531,"('Pinkas, Benny', '@biu.ac.il')"
3474994,"('Trieu, Ni', '@oregonstate.edu')"
1883317,"('Zhu, Shilin', '@eng.ucsd.edu')"
1690083,"('Zhang, Chi', '@wisc.edu')"
40263683,"('Schmitt, Maxime', '')"
2326915,"('Helluy, Philippe', '@unistra.fr')"
3003526,"('Vanaubel, Yves', '@ulg.ac.be')"
1729257,"('Mérindol, Pascal', '@unistra.fr')"
2093701,"('Pansiot, Jean-Jacques', '@unistra.fr')"
1896080,"('Donnet, Benoit', '@ulg.ac.be')"
1727379,"('Mhembere, Disa', '@cs.jhu.edu')"
2952749,"('Zheng, Da', '@jhu.edu')"
1693972,"('Priebe, Carey E.', '@jhu.edu')"
1717958,"('Vogelstein, Joshua T.', '@jhu.edu')"
1848040,"('Bailey, Peter', '@microsoft.com')"
1732541,"('Scholer, Falk', '@rmit.edu.au')"
1678526,"('Thomas, Paul', '@microsoft.com')"
2718536,"('Nadgowda, Shripad', '')"
5082188,"('Liu, Zhenhong', '')"
2610571,"('Chan, Tsz Nam', '@comp.polyu.edu.hk')"
1722082,"('Yiu, Man Lung', '@comp.polyu.edu.hk')"
1718168,"('Mamoulis, Nikos', '@cs.hku.hk')"
20614385,"('Gupta-Cledat, Vishakha', '')"
8508418,"('Remis, Luis', '@intel.com')"
2589074,"('Porpodas, Vasileios', '@cl.cam.ac.uk')"
38348272,"('Kristensen, Erik Krogh', '@cs.au.dk')"
38958783,"('Xiao, He', '@tsinghua.edu.cn')"
2438489,"('Zhai, Ennan', '@yale.edu')"
38127194,"('Xu, Tianyin', '@cs.ucsd.edu')"
2000882,"('Gatterbauer, Wolfgang', '@cmu.edu')"
3431258,"('Yang, Juncheng', '@emory.edu')"
2212890,"('Karimi, Reza', '@emory.edu')"
11754601,"('Sæmundsson, Trausti', '@ru.is')"
2170018,"('Wildani, Avani', '@mathcs.emory.edu')"
9099711,"('Yu, Jiecao', '@umich.edu')"
3088916,"('Dinh, Tien Tuan Anh', '@comp.nus.edu.sg')"
5107518,"('Wang, Ji', '')"
39076756,"('Chen, Gang', '')"
1693070,"('Ooi, Beng Chin', '@comp.nus.edu.sg')"
32645680,"('Nugent, Peter', '@lbl.gov')"
38799346,"('Shamsi, Zain', '@tamu.edu')"
1755192,"('Li, Kaiwei', '@mails.tsinghua.edu.cn')"
2276707,"('Chen, Jianfei', '@mails.tsinghua.edu.cn')"
1701941,"('Zhu, Jun', '@mail.tsinghua.edu.cn')"
40271762,"('Bergman, Shai', '@tx.technion.ac.il')"
20476284,"('Brokhman, Tanya', '')"
39525900,"('Cohen, Tzachi', '')"
1861480,"('Guo, Yuhua', '')"
2351391,"('Xiao, Weijun', '@vcu.edu')"
1815384,"('Huang, Ping', '@temple.edu')"
33367879,"('He, Xubin', '@temple.edu')"
8219357,"('Lichtblau, Franziska', '')"
3014595,"('Streibelt, Florian', '@inet.tu-berlin.de')"
39825245,"('Krüger, Thorben', '')"
1891855,"('Richter, Philipp', '@mit.edu')"
2047998,"('Dong, Yuxiao', '@microsoft.com')"
1681386,"('Chawla, Nitesh V.', '@nd.edu')"
1703726,"('Swami, Ananthram', '')"
1908497,"('Zhang, Junxue', '')"
35667277,"('Bai, Wei', '@microsoft.com')"
40611817,"('Chen, Kai', '@iie.ac.cn')"
1883252,"('Miao, Rui', '@usc.edu')"
2407352,"('Zeng, Hongyi', '@cs.stanford.edu')"
1725490,"('Chen, Li', '@ust.hk')"
2495971,"('Zhu, Zhonghua', '')"
1680749,"('Qiao, Chunming', 'MISSING')"
16074166,"('Zhong, Shan', '')"
26375461,"('Koh, Sungjoon', '')"
7198431,"('Kwon, Miryeong', '')"
8163553,"('Yoon, Jungyeon', '')"
1851743,"('Donofrio, David', '')"
39309263,"('Gowda, Mahanth', '@illinois.edu')"
3333096,"('Dhekne, Ashutosh', '@illinois.edu')"
2211812,"('Shen, Sheng', '@illinois.edu')"
1694368,"('Choudhury, Romit Roy', '@duke.edu')"
9753166,"('Golwalkar, Suresh', '')"
9771782,"('Essanian, Alexander', '')"
6388029,"('Shi, Haiyang', '')"
35921177,"('Javed, M. Haseeb', '')"
2409719,"('Biswas, Rajarshi', '@osu.edu')"
8231911,"('Ismail, Omar', '')"
22117235,"('Upreti, Angela', '')"
1718549,"('Marchal, Loris', '@ens-lyon.fr')"
38342948,"('Ge, Rong', '@clemson.edu')"
39797395,"('Zou, Pengfei', '')"
1781155,"('Feng, Xizhou', '@clemson.edu')"
2365563,"('Cortier, Véronique', '@loria.fr')"
1988409,"('Dupressoir, François', '@surrey.ac.uk')"
1800136,"('Warinschi, Bogdan', '@cs.bris.ac.uk')"
1692609,"('Yang, Shuo', '')"
36960048,"('Wu, Kai', '@ucmerced.edu')"
12052927,"('Qiao, Yifan', '')"
1678390,"('Li, Dong', '@ucmerced.edu')"
1885681,"('Azimi, Reza', '@brown.edu')"
33683147,"('Fox, Tyler', '@brown.edu')"
1721621,"('Reda, Sherief', '@brown.edu')"
2705791,"('Agrawal, Abhinav', '@ncsu.edu')"
40310370,"('Brown, Trevor', '@cs.utoronto.ca')"
1757774,"('Lebeck, Alvin R.', '@cs.duke.edu')"
1738352,"('Wang, Ying', '')"
1835531,"('Pei, Yulong', '')"
37504857,"('Roy, Arjun', '@eng.ucsd.edu')"
2875087,"('Bagga, Jasmeet', '')"
3452695,"('Maisuradze, Giorgi', '')"
35642523,"('Backes, Michael', '@cs.uni-saarland.de')"
19185676,"('Kim, Seulbae', '@korea.ac.kr')"
19290522,"('Woo, Seunghoon', '@korea.ac.kr')"
1678348,"('Lee, Heejo', '@korea.ac.kr')"
2793216,"('Lee, Kyungyong', '@acis.ufl.edu')"
25132893,"('Son, Myungjun', '')"
3239866,"('Fang, Yuanwei', '@uchicago.edu')"
2542407,"('Zou, Chen', '@uchicago.edu')"
8075036,"('Akram, Riad', '')"
1948380,"('Zhang, Da', '@vt.edu')"
1938539,"('Pumma, Sarunya', '@vt.edu')"
2238837,"('Xie, Chenhao', '@fudan.edu.cn')"
1697912,"('Wang, Jing', '')"
39986347,"('Zhang, Weigong', '')"
2077106,"('Fu, Xin', '')"
1759838,"('Barbalace, Antonio', '@vt.edu')"
2937172,"('Lyerly, Robert', '')"
3149561,"('Jelesnianski, Christopher', '')"
3361289,"('Carno, Anthony', '@vt.edu')"
1945658,"('Chuang, Ho-Ren', '')"
34791782,"('Legout, Vincent', '@legout.info')"
1729107,"('Ravindran, Binoy', '@vt.edu')"
3396942,"('Gamero-Garrido, Alexander', '@eng.ucsd.edu')"
1763395,"('Levchenko, Kirill', '@cs.ucsd.edu')"
1940000,"('Elgamal, Tarek', '@illinois.edu')"
40298273,"('Luo, Shangyu', '@rice.edu')"
3351526,"('Evfimievski, Alexandre V.', '')"
1947100,"('Tatikonda, Shirish', '@target.com')"
1698945,"('Reinwald, Berthold', '')"
40655309,"('Sen, Prithviraj', '@us.ibm.com')"
1758267,"('Zhao, Xu', '@mail.utoronto.ca')"
8024529,"('Rodrigues, Kirk', '')"
38173241,"('Luo, Yu', '@mail.utoronto.ca')"
1696433,"('Stumm, Michael', '@eecg.toronto.edu')"
5799064,"('Zhou, Yuanyuan', '@eng.ucsd.edu')"
2900532,"('Liu, Bangtian', '@rutgers.edu')"
12181108,"('Wen, Chengyao', '')"
9208982,"('Sarwate, Anand D.', '@rutgers.edu')"
2917750,"('Dehnavi, Maryam Mehri', '@rutgers.edu')"
2911895,"('Hu, Yaochen', '')"
2143543,"('Wang, Yushi', '')"
1806665,"('Liu, Bang', '')"
1714907,"('Niu, Di', '@ualberta.ca')"
2848503,"('Huang, Cheng', '@microsoft.com')"
39233739,"('Agrawal, Shashank', '@visa.com')"
14043523,"('Chase, Melissa', '@microsoft.com')"
40444394,"('Xu, Meng', '')"
40001161,"('Lu, Kangjie', '@gatech.edu')"
1776509,"('Hammarling, Sven', '@nag.co.uk')"
2720713,"('Zounon, Mawussi', '@manchester.ac.uk')"
32042628,"('Girolamo, Salvatore Di', '')"
2616895,"('Hammond, Simon D.', '@sandia.gov')"
5828650,"('Trott, Christian', '@sandia.gov')"
2734356,"('Beamer, Scott', '@lbl.gov')"
1799916,"('Venkatesh, Akshay', 'MISSING')"
1780048,"('Hamidouche, Khaled', 'MISSING')"
2407825,"('Potluri, Sreeram', '@cse.ohio-state.edu')"
2428889,"('Rossetti, Davide', '@nvidia.com')"
2670855,"('Chu, Ching-Hsiang', '@osu.edu')"
3133439,"('Tuncer, Ozan', '@bu.edu')"
16828201,"('Ates, Emre', '@bu.edu')"
3357436,"('Zhang, Yijia', '@bu.edu')"
2667137,"('Leung, Vitus J.', '')"
2489809,"('Egele, Manuel', '@bu.edu')"
2256210,"('Funnell, Adam', '@ucl.ac.uk')"
1766680,"('Ding, Yufei', '@ncsu.edu')"
3118258,"('Ning, Lin', '')"
2306471,"('Guan, Hui', '')"
1926783,"('Prekas, George', '@epfl.ch')"
27072743,"('Kogias, Marios', '')"
27557023,"('Huang, Cheng-Chieh', '')"
2824771,"('Kogan, Dmitry', '@cs.stanford.edu')"
22066600,"('Manohar, Nathan', '')"
40286771,"('Galisteo, Ander', '@imdea.org')"
5466419,"('Deshpande, Aniruddha', '')"
2485577,"('Giustiniano, Domenico', '@imdea.org')"
3384952,"('Hao, Chunliang', '')"
1719912,"('Shen, Jie', '')"
4178789,"('Chen, Celia', '')"
39712796,"('Zhang, Heng', '')"
7860923,"('Wu, Yanjun', '@iscas.ac.cn')"
38255368,"('Li, Mingshu', '')"
40278775,"('Allen, Tyler', '')"
32808878,"('Rakotoarivelo, Hoby', '')"
40446217,"('Ledoux, Franck', '@cea.fr')"
34640015,"('Pommereau, Franck', '@ibisc.univ-evry.fr')"
2161169,"('Sun, Shuai', '')"
7192427,"('Mehrabian, Armin', '@gwu.edu')"
3172870,"('Kawai, Masatoshi', '')"
2623409,"('Ida, Akihiro', '')"
2741369,"('Nakajima, Kengo', '')"
2953192,"('Shen, Chih-Ya', '')"
2839490,"('Huang, Liang-Hao', '')"
1731140,"('Yang, De-Nian', '')"
2426757,"('Shuai, Hong-Han', '')"
1686360,"('Lee, Wang-Chien', '@cse.psu.edu')"
1691171,"('Chen, Ming-Syan', '@ntu.edu.tw')"
37526735,"('Carvalho, Marcus', '@dcx.ufpb.br')"
39465215,"('Farias, Giovanni', '@lsd.ufcg.edu.br')"
16823153,"('Fook, Alessandro', '')"
16251842,"('Mafra, João', '')"
2378550,"('Turull, Daniel', '@kth.se')"
14708599,"('Zhuang, Xiaozhao', '')"
2663780,"('Wang, Zhenning', '@sjtu.edu.cn')"
1697293,"('Guo, Minyi', '@cs.sjtu.edu.cn')"
2138575,"('Memaripour, Amirsaman', '@eng.ucsd.edu')"
26892337,"('Gangadharaiah, Akshatha', '')"
27030201,"('Borase, Amit', '')"
26969671,"('Silva, Tamires Brito Da', '')"
16878826,"('Rudoff, Andy', '')"
1684836,"('Chen, Yi', '@iie.ac.cn')"
1761499,"('You, Wei', '@ruc.edu.cn')"
2979147,"('Lee, Yeonjoon', '@indiana.edu')"
1726367,"('Zou, Wei', '')"
1781266,"('Chen, Xinyu', '@seas.harvard.edu')"
34773586,"('Benson, Jeremy', '')"
1762267,"('Estrada, Trilce', '@cs.unm.edu')"
2781659,"('Duan, Yue', '')"
1910886,"('Lugones, Diego', '@rince.ie')"
3334155,"('Aroca, Jordi Arjona', '@it.uc3m.es')"
3098143,"('Jin, Yue', '')"
5373377,"('Sala, Alessandra', '@alcatel-lucent.com')"
2809994,"('Hilt, Volker', '@nokia-bell-labs.com')"
10787402,"('Pradhan, Romila', '')"
2147072,"('Bykau, Siarhei', '@purdue.edu')"
1771369,"('Prabhakar, Sunil', '@purdue.edu')"
32426008,"('Nitu, Vlad', '')"
2127809,"('Olivier, Pierre', '@vt.edu')"
1685006,"('Tchana, Alain', '')"
10399629,"('Chiba, Daniel', '')"
1679417,"('Hagimont, Daniel', '@enseeiht.fr')"
13840873,"('Wu, Yuming', '')"
1708437,"('Xia, Yubin', '@sjtu.edu.cn')"
1795094,"('Dautenhahn, Nathan', '@cis.upenn.edu')"
7274044,"('Zang, Binyu', '')"
1861817,"('Li, Jinming', '')"
39940567,"('Bost, Raphael', '')"
1817082,"('Minaud, Brice', '')"
1697011,"('Ohrimenko, Olga', 'MISSING')"
3491943,"('Huang, Shiyou', '@tamu.edu')"
38745890,"('Cai, Bowen', '')"
32065383,"('Huang, Jeff', '@cse.tamu.edu')"
35885602,"('Reza, Tahsin', '@ece.ubc.ca')"
3215132,"('Klymko, Christine', '@llnl.gov')"
1795587,"('Sanders, Geoffrey', '')"
7541393,"('Wicky, Tobias', '')"
36635262,"('Chaudhuri, Avik', '@fb.com')"
3072186,"('Vekris, Panagiotis', '')"
33537515,"('Goldman, Sam', '')"
34493238,"('Roch, Marshall', '')"
40305995,"('Levi, Gabriel', '')"
2724949,"('Xu, Jingbo', '@ed.ac.uk')"
2948541,"('Wu, Yinghui', '@eecs.wsu.edu')"
2969767,"('Jiang, Jiaxin', '')"
1740511,"('Cao, Yang', '@ed.ac.uk')"
39224389,"('Iyer, Anand Padmanabha', '@cs.berkeley.edu')"
1740426,"('Khanna, Sanjeev', '@cis.upenn.edu')"
39763339,"('Dai, Yi', '')"
7200817,"('Wang, Kefei', '')"
1743393,"('Qu, Gang', '@umd.edu')"
1771507,"('Xiao, Liquan', '')"
39891717,"('Dong, Dezun', '@nudt.edu.cn')"
3204113,"('Qi, Xingyun', 'MISSING')"
2508452,"('Salles, Thiago', '@dcc.ufmg.br')"
3430183,"('Sá, Clebson C. A. De', '')"
1686355,"('Gonçalves, Marcos André', '@dcc.ufmg.br')"
37824333,"('Jafri, Syed M. A. H.', '@kth.se')"
9113752,"('Hemani, Ahmed', '@kth.se')"
1750558,"('Paul, Kolin', '@cse.iitd.ac.in')"
2422864,"('Abbas, Naeem', '@pnec.nust.edu.pk')"
37157703,"('Kunz, Josh', '@kunz.xyz')"
1769498,"('Eide, Eric', '@cs.utah.edu')"
31833586,"('Alam, Hanna', '@tce.technion.ac.il')"
1747773,"('Zhang, Tianhao', '')"
2928845,"('Erez, Mattan', '@utexas.edu')"
2913809,"('Etsion, Yoav', '@ee.technion.ac.il')"
2932353,"('Sanders, Beverly A.', '')"
7301435,"('Byrd, Jason N.', '@ensco.com')"
2712027,"('Jindal, Nakul', '@ufl.edu')"
34851048,"('Lotrich, Victor F.', '')"
31938628,"('Lyakh, Dmitry', '@ornl.gov')"
36824435,"('Perera, Ajith', '')"
2774852,"('Bartlett, Rodney J.', '@qtp.ufl.edu')"
2061882,"('Farinholt, Brown', '')"
1853966,"('Rezaeirad, Mohammad', '@gmu.edu')"
19192251,"('Yin, Haikuo', '')"
35011666,"('Blond, Stevens Le', '@mpi-sws.org')"
2863294,"('Molka, Daniel', 'MISSING')"
11468115,"('Schöne, Robert', '@tu-dresden.de')"
3241805,"('Hackenberg, Daniel', '@tu-dresden.de')"
1781970,"('Nagel, Wolfgang E.', '')"
1954563,"('Zitouni, Imed', '')"
1877430,"('Kholy, Ahmed El', '@columbia.edu')"
2072010,"('Khabsa, Madian', '@microsoft.com')"
1744187,"('He, Jun', '@cs.wisc.edu')"
33383407,"('Kannan, Sudarsun', '@cs.wisc.edu')"
1738937,"('Lau, Francis C. M.', '@cs.hku.hk')"
40274299,"('Papadakis, Manolis', '')"
2541837,"('Bernstein, Gilbert Louis', '')"
1689128,"('Hanrahan, Pat', '@cs.stanford.edu')"
8503165,"('Ma, Kaisheng', '@psu.edu')"
1739207,"('Li, Xueqing', '@tsinghua.edu.cn')"
2442306,"('Liu, Yongpan', '@tsinghua.edu.cn')"
39862527,"('Sampson, Jack', '@cse.psu.edu')"
2792832,"('Schardl, Tao B.', '@mit.edu')"
16521420,"('Moses, William S.', '@mit.edu')"
1712661,"('Leiserson, Charles E.', '@mit.edu')"
3122513,"('Jo, Changyeon', '@csap.snu.ac.kr')"
3305511,"('Cho, Youngsu', '')"
34460642,"('Egger, Bernhard', '@snu.ac.kr')"
1703054,"('Chen, Ye', '')"
1690270,"('Zhou, Ke', '')"
38898636,"('Zhang, Min', '@tsinghua.edu.cn')"
20568058,"('Hegde, Nikhil', '')"
2698880,"('Liu, Jianqiao', '')"
2042271,"('Perarnau, Swann', '@anl.gov')"
2381933,"('Zounmevo, Judicael A.', '@linux.com')"
19244667,"('Essen, Brian C. Van', '@llnl.gov')"
1700811,"('Iskra, Kamil', '@mcs.anl.gov')"
1695549,"('Gokhale, Maya', '')"
1696668,"('Yoshii, Kazutomo', '@mcs.anl.gov')"
1890685,"('Pandey, Prashant', '@cs.stonybrook.edu')"
33877556,"('Bender, Michael A.', '@cs.stonybrook.edu')"
2387399,"('Johnson, Rob', '@cs.stonybrook.edu')"
3348747,"('Vishwanath, Venkatram', '@anl.gov')"
1747536,"('Ji, Yang', '')"
31978519,"('Downing, Evan', '@gatech.edu')"
2933275,"('Wang, Weiren', '')"
3028582,"('Fazzini, Mattia', '@cc.gatech.edu')"
8172306,"('Orso, Alessandro', '@cc.gatech.edu')"
35946412,"('Chen, Yu Lin', '')"
14110106,"('Mu, Shuai', '@cs.nyu.edu')"
35964168,"('Li, Jin', '@microsoft.com')"
34447742,"('Ogus, Aaron', '')"
33416866,"('Phillips, Douglas', '')"
35253924,"('Deng, Juan', '')"
3174431,"('Li, Hongda', '@clemson.edu')"
29181730,"('Wang, Kuang-Ching', '@clemson.edu')"
1720429,"('Ahn, Gail-Joon', '@asu.edu')"
2724702,"('Zhao, Ziming', '@asu.edu')"
1822882,"('Han, Wonkyu', '@asu.edu')"
34199165,"('Menendez, David', '')"
2375915,"('Nagarakatte, Santosh', '@cs.rutgers.edu')"
9765412,"('Han, Juhyeng', '')"
9775571,"('Ha, Jaehyeong', '@hanyang.ac.kr')"
1683402,"('Wang, Hua', '')"
2372528,"('Zhu, Fangjin', '')"
2032035,"('Yi, Shanwen', '')"
37283093,"('Feng, Kang', '')"
2477329,"('Zhai, Linbo', '')"
39413307,"('Silvestro, Sam', '')"
2817973,"('Liu, Hongyu', '@my.utsa.edu')"
26427034,"('Crosser, Corey', '')"
3416132,"('Demertzis, Ioannis', '@umd.edu')"
2435025,"('Tomescu, Alin', '')"
1875835,"('Hermenier, Fabien', '@nutanix.com')"
2374288,"('Giuliani, Giovanni', '')"
3037156,"('Demassey, Sophie', '@mines-paristech.fr')"
14834749,"('Anderson, Daniel', '')"
38692447,"('Bevan, Pryce', '')"
2941680,"('Liberty, Edo', '@edoliberty.com')"
39384151,"('Rhodes, Lee', '')"
24341752,"('Arumugam, Kamesh', '')"
1709179,"('Ranjan, Desh', '')"
1718354,"('Zubair, Mohammad', '')"
11168509,"('Terzic, Balsa', '@odu.edu')"
2993624,"('Godunov, Alexander', '')"
27425015,"('Islam, Tunazzina', '')"
3415925,"('Kintis, Panagiotis', '')"
39822150,"('Lever, Charles', '@gatech.edu')"
2903336,"('Pitropakis, Nikolaos', '@lsbu.ac.uk')"
22661353,"('Zaostrovnykh, Arseniy', '')"
8030096,"('Pirelli, Solal', '')"
39995135,"('Pedrosa, Luis', '@epfl.ch')"
2465036,"('Candea, George', '@epfl.ch')"
2492972,"('Simhadri, Harsha Vardhan', '@microsoft.com')"
2754784,"('Hardock, Sergey', '')"
40145493,"('Petrov, Ilia', '@reutlingen-university.de')"
2252634,"('Gottstein, Robert', '@dvs.tu-darmstadt.de')"
34862645,"('Calhoun, Jon', '')"
1703559,"('Gropp, William', '@illinois.edu')"
18109907,"('Naghibijouybari, Hoda', '@ucr.edu')"
2874577,"('Khasawneh, Khaled N.', '@ucr.edu')"
2786856,"('Tapdiya, Ashish', '@vanderbilt.edu')"
1702786,"('Xue, Yuan', '@vanderbilt.edu')"
3025858,"('Fabbri, Daniel', '@vanderbilt.edu')"
1985874,"('Soualah, Oussama', '')"
1793459,"('Mechtri, Marouen', '@it-sudparis.eu')"
2242502,"('Ghribi, Chaima', '@telecom-sudparis.eu')"
29719971,"('Chakraborty, Sourav', '@osu.edu')"
1802958,"('Subramoni, Hari', '@cse.ohio-state.edu')"
26965774,"('Marathe, Yashwant', 'MISSING')"
10244521,"('Fang, Huang', '')"
2424698,"('Cheng, Minhao', '')"
27086859,"('Han, Hyungseok', '@kaist.ac.kr')"
3695676,"('Cha, Sang Kil', '@kaist.ac.kr')"
1723562,"('Yu, Lei', '')"
33651904,"('Chavan, Amit', '@cs.umd.edu')"
35414071,"('Curran, Max', '')"
1819780,"('Rahman, Md. Shaifur', '@cs.stonybrook.edu')"
1719874,"('Gupta, Himanshu', '@cs.stonybrook.edu')"
39656743,"('Zheng, Kai', '')"
37227016,"('Mohamed, Thanvir', '')"
1747359,"('Németh, Gábor', '')"
2869045,"('Mátray, Péter', '@elte.hu')"
3045749,"('Fang, Zhou', '')"
2264850,"('Luo, Mulong', '@cs.ucsd.edu')"
1702254,"('Srivastava, Mani B.', '@ucla.edu')"
1728598,"('Gupta, Rajesh K.', '@ucsd.edu')"
34774340,"('Yao, Fan', '@gwu.edu')"
2169805,"('Wu, Jingxin', '')"
1734723,"('Subramaniam, Suresh', '@email.gwu.edu')"
2836326,"('Venkataramani, Guru', '@email.gwu.edu')"
1720679,"('Rajkumar, Ragunathan', '@ece.cmu.edu')"
34747583,"('Ohmann, Peter', '@cs.wisc.edu')"
1697640,"('Liblit, Ben', '@cs.wisc.edu')"
1711264,"('Chen, Ming', '@cs.stonybrook.edu')"
40033094,"('Nelson, Henry', '@neljer.com')"
4884504,"('Saluja, Jasmit', '')"
9755399,"('Subramony, Ashok Sankar Harihara', '')"
3408343,"('Jagtap, Radhika', '')"
12772192,"('Bischoff, Sascha', '')"
2180436,"('Rusitoru, Roxana', '')"
2893721,"('Wang, Suhang', '@asu.edu')"
38746648,"('Liu, Huan', '@asu.edu')"
2297493,"('Manco, Filipe', '@neclab.eu')"
32056813,"('Lupu, Costin', '')"
40279556,"('Schmidt, Florian', '@flosch.eu')"
8627779,"('Mendes, Jose', 'MISSING')"
2388918,"('Kuenzer, Simon', '')"
26961754,"('Sati, Sumit', '')"
2613133,"('Yasukata, Kenichi', '@ht.sfc.keio.ac.jp')"
2963590,"('Huici, Felipe', '@neclab.eu')"
15737370,"('Corina, Jake', '')"
2710468,"('Hao, Shuang', '@utdallas.edu')"
3204268,"('Nasim, Robayet', '@kau.se')"
1859608,"('Garg, Anshuj', '')"
1715657,"('Abedi, Ali', '@maine.edu')"
1786032,"('Tanaka, Masahiro', '@hpcs.cs.tsukuba.ac.jp')"
1724468,"('Taura, Kenjiro', '@eidos.ic.i.u-tokyo.ac.jp')"
1768754,"('Torisawa, Kentaro', '@nict.go.jp')"
2110340,"('Li, Yiwen', '')"
3337066,"('Dolan-Gavitt, Brendan', '@nyu.edu')"
38703414,"('Weber, Sam', '')"
2030168,"('Cappos, Justin', '@nyu.edu')"
2557896,"('Duan, Xiaohui', '')"
2540484,"('Hundt, Christian', '@rub.de')"
26410174,"('Shan, Yizhou', '@purdue.edu')"
3437947,"('Halawa, Hassan', '@aucegypt.edu')"
23196233,"('Boktor, Andrew', '')"
39362520,"('Walls, Melvin', '@eecs.berkeley.edu')"
38918519,"('Matthews, Opeoluwa', '@umich.edu')"
2172933,"('Sorin, Daniel J.', '@ee.duke.edu')"
1709145,"('Ramakrishnan, Raghu', '@microsoft.com')"
1731050,"('Kaur, Arvinder', '@ipu.ac.in')"
32939696,"('Shinde, Shweta', '@comp.nus.edu.sg')"
33275317,"('Tien, Dat Le', '')"
2855848,"('Tople, Shruti', '@comp.nus.edu.sg')"
1750032,"('Saxena, Prateek', '@comp.nus.edu.sg')"
29372698,"('Baudis, Nikolai', '')"
36787033,"('Jacob, Florian', '')"
2658382,"('Andelfinger, Philipp', '@kit.edu')"
40407899,"('Mcmahan, Joseph', '')"
35129633,"('Christensen, Michael', '')"
2382138,"('Nichols, Lawton', '@cs.ucsb.edu')"
24961975,"('Roesch, Jared', '@cs.uw.edu')"
10012224,"('Guo, Sung-Yee', '')"
1735761,"('Hardekopf, Ben', '')"
2321965,"('Chen, Guoyang', '@ncsu.edu')"
40007793,"('Zhao, Yue', '@ncsu.edu')"
38067595,"('Zhou, Huiyang', '@ncsu.edu')"
4631835,"('Li, Mingzhe', '@cse.ohio-state.edu')"
2473791,"('Chamith, Buddhika', '@indiana.edu')"
1897982,"('Svensson, Bo Joel', '@chalmers.se')"
1946692,"('Dalessandro, Luke', '@indiana.edu')"
1694952,"('Levenhagen, Michael', '')"
1769023,"('Ward, Lee', '@sandia.gov')"
3080400,"('Majumdar, Abhinandan', '@cornell.edu')"
3295421,"('Piga, Leonardo', '@ic.unicamp.br')"
2862953,"('Paul, Indrani', '@amd.com')"
2492556,"('Greathouse, Joseph L.', '@amd.com')"
39338994,"('Huang, Wei', '@amd.com')"
26349492,"('Totoki, Tomohiro', '')"
1766280,"('Chaix, Fabien', '')"
32523236,"('Moharrer, Armin', '')"
1776006,"('Ioannidis, Stratis', '@neu.edu')"
39071506,"('Morris, Christopher', '@tu-dortmund.de')"
1746871,"('Kersting, Kristian', '@cs.tu-darmstadt.de')"
1724469,"('Mutzel, Petra', '@tu-dortmund.de')"
2367833,"('Wang, Yongqiang', '')"
2423828,"('Hou, Aiqin', '')"
37264036,"('Rasch, Ari', 'MISSING')"
2676488,"('Haidl, Michael', '@uni-muenster.de')"
1707325,"('Gorlatch, Sergei', '@wwu.de')"
39738118,"('Li, Xiaoli', '')"
3088722,"('Terzian, Meghrig', '')"
1683962,"('Marco, Gianluca De', '')"
1678996,"('Stachowiak, Grzegorz', '@cs.uni.wroc.pl')"
2621201,"('Gupta, Apoorv', '@nsit.net.in')"
25017988,"('Bansal, Aman', '')"
31925906,"('Gupta, Rishab', '')"
15082586,"('Naryani, Deepika', '')"
2236810,"('Sood, Apoorvi', '')"
2724204,"('Cooper, Colin', '')"
2526035,"('Radzik, Tomasz', '')"
2968918,"('Kim, Hwanju', '@emc.com')"
1717169,"('Czumaj, Artur', '@warwick.ac.uk')"
5354501,"('Davies, Peter', '')"
3079223,"('Li, Hangyu', '')"
1735632,"('Xu, Hong', '@city.edu.hk')"
2304090,"('Nutanong, Sarana', '@cityu.edu.hk')"
7938294,"('Shan, Huasong', '@lsu.edu')"
1682055,"('Pu, Calton', '@cc.gatech.edu')"
1829047,"('Dubroy, Patrick', '@ycr.org')"
38957454,"('Warth, Alessandro', '@ycr.org')"
3204215,"('Baig, Ghufran', '@cs.utexas.edu')"
2757057,"('Radunovic, Bozidar', '@microsoft.com')"
34803943,"('Balkwill, Matthew', '')"
32045924,"('Kucera, Martin', '@tuwien.ac.at')"
